year,count,mean,std,sem,ci_low,ci_high,n_seqs,mean_seq_len,avg_uncompressed_bytes,avg_zlib_bytes,avg_compression_ratio,avg_bytes_per_base,avg_bits_per_base,avg_ratio_vs_2bit,avg_excess_bits_per_base,avg_overhead_bits_hat,avg_bits_per_base_corrected
2020,740,1.8680761449954069,0.0054033679546015055,0.00019863175643880683,1.8676868267527869,1.8684654632380269,740,15165.962162162163,15165.962162162163,4536.958108108108,0.299154700106585,0.299154700106585,2.39323760085268,1.1965225766990022,0.39323760085267984,7964.524324324324,1.8680761449954069
2021,2327,1.8705179625245136,0.007200000514473967,0.00014925687200655047,1.8702254190553809,1.8708105059936464,2327,15197.31585732703,15197.31585732703,4551.126342930812,0.2994693278673764,0.2994693278673764,2.395754622939011,1.1977588409366144,0.3957546229390113,7982.169316716802,1.8705179625245136
2022,3098,1.869655508724546,0.014998814577020372,0.00026947360320871415,1.8691273404622568,1.870183676986835,3098,15202.765655261459,15202.765655261459,4550.7666236281475,0.29933786229819453,0.29933786229819453,2.3947028983855563,1.1972345405072926,0.3947863867053362,7982.1639767592,1.869655508724546
2023,4314,1.8696477367826112,0.007985944355434763,0.00012158673864146476,1.869409426774874,1.8698860467903484,4314,15197.07695873899,15197.07695873899,4548.913537320353,0.2993279812303204,0.2993279812303204,2.394623849842563,1.1971969018859616,0.3946238498425635,7978.086230876217,1.8696477367826112
2024,5043,1.8691749836248588,0.03130399213331499,0.00044081386060681305,1.8683109884580695,1.870038978791648,5043,15193.332936744002,15193.332936744002,4546.819948443387,0.29926487987973155,0.29926487987973155,2.3941190390378524,1.19694700536252,0.39459091211383973,7975.6311719214755,1.8691749836248588
2025,3357,1.8678169328758099,0.008731433207718714,0.00015069882479341933,1.8675215631792148,1.868112302572405,3357,15181.463806970509,15181.463806970509,4540.783139708073,0.2991013844022336,0.2991013844022336,2.392811075217869,1.1962914338763972,0.39281107521786895,7970.151921358356,1.8678169328758099
2026,5,1.8662080603128353,0.009900646054804464,0.0044277035199415775,1.8575297614137498,1.8748863592119207,5,15217.0,15217.0,4547.0,0.2988112580877992,0.2988112580877992,2.3904900647023934,1.1951350786679489,0.39049006470239356,7978.0,1.8662080603128353
