generation,mut_mean,mut_ci_low,mut_ci_high,sel_mean,sel_ci_low,sel_ci_high
252,1.9388996503944553,1.932431767763951,1.9453675330249596,0.5825896978450218,0.576426078160792,0.5887533175292515
253,1.939805855119092,1.9335533317298819,1.946058378508302,0.582622488814632,0.5764559584978994,0.5887890191313645
254,1.9399704530370099,1.933785083027794,1.9461558230462257,0.582512211397636,0.5763690257278389,0.5886553970674331
255,1.9403735180855828,1.9341599806692802,1.9465870555018854,0.5811124641429506,0.5748295343039755,0.5873953939819256
256,1.9408844660386149,1.9343491177342786,1.947419814342951,0.5803154050571468,0.5737557998255444,0.5868750102887493
257,1.941661477286131,1.9353253997509003,1.9479975548213615,0.5804603401525192,0.5738297914579114,0.5870908888471271
258,1.9424653995214194,1.9360550345730485,1.9488757644697903,0.5790398215614758,0.5724861335968062,0.5855935095261454
259,1.942463707403599,1.9360561541099028,1.9488712606972953,0.5795328505433246,0.5732310944604263,0.5858346066262229
260,1.9430944978116784,1.9368434645569803,1.9493455310663765,0.5801982537231196,0.5739241222504115,0.5864723851958278
261,1.9432058967682742,1.9370780898079116,1.9493337037286367,0.5803901916020187,0.5740011828608071,0.5867792003432302
262,1.9443676291281244,1.9383034453705494,1.9504318128856994,0.5790036150991393,0.5729389614773481,0.5850682687209305
263,1.9451089846463259,1.939227209471011,1.9509907598216407,0.5804404767776351,0.57456849580655,0.5863124577487202
264,1.9454106169087046,1.9396100905360838,1.9512111432813255,0.5796525597595479,0.5738020759899981,0.5855030435290977
265,1.9462538049375553,1.9404220044040532,1.9520856054710574,0.5784284336292872,0.572215138123159,0.5846417291354153
266,1.9469639126110676,1.941326402472529,1.9526014227496062,0.5807128714048687,0.5748413910499188,0.5865843517598186
267,1.9477590713975221,1.9422711223307096,1.9532470204643346,0.5800208494250146,0.5741421529254653,0.585899545924564
268,1.948009776954047,1.9425136090779211,1.9535059448301728,0.5806050236045229,0.574568725979711,0.5866413212293349
269,1.9484145450958337,1.9430508754237417,1.9537782147679257,0.581193014918113,0.5751380315442911,0.587247998291935
270,1.948673059777519,1.9433328829302106,1.9540132366248275,0.5776889345214046,0.5699704989608986,0.5854073700819106
271,1.9483787234853824,1.9430118223498485,1.9537456246209164,0.5795952503965119,0.5730166058647177,0.5861738949283062
272,1.9482573941133325,1.9428820552571069,1.9536327329695582,0.5802515370097635,0.5739612810308594,0.5865417929886676
273,1.9477786698548045,1.9422459660644358,1.9533113736451733,0.5801576900747281,0.5737348591429013,0.5865805210065548
274,1.9472335757697075,1.9416986938237684,1.9527684577156466,0.5798593508529081,0.5732138218641252,0.586504879841691
275,1.948207250099127,1.9428405249534817,1.9535739752447723,0.5802338736539995,0.5737886493316917,0.5866790979763072
276,1.9487839220225467,1.9432627919621337,1.9543050520829597,0.5790415823897217,0.5724825905949873,0.5856005741844561
277,1.948934629072769,1.9434056649574776,1.9544635931880603,0.5772343502828975,0.5706660752573293,0.5838026253084657
278,1.9498000082698557,1.944329364848816,1.9552706516908953,0.5803854072199978,0.5740234976083645,0.5867473168316311
279,1.9496900135720268,1.9439502087199323,1.9554298184241212,0.5789885964175187,0.572598441462497,0.5853787513725403
280,1.9496738673393903,1.9438507260360307,1.95549700864275,0.579954038755928,0.5737631852343003,0.5861448922775557
281,1.9495530566445518,1.943692826827723,1.9554132864613807,0.5799713129406993,0.5736956860908171,0.5862469397905814
282,1.9497538456087897,1.94395450663563,1.9555531845819494,0.5803964364048902,0.5741782901953292,0.5866145826144513
283,1.950134366727446,1.9444945654948218,1.9557741679600702,0.5797973705098979,0.5734392180049183,0.5861555230148775
284,1.9500423950856025,1.9444116358934314,1.9556731542777737,0.5804807207496157,0.5742685619679098,0.5866928795313215
285,1.9503698062251602,1.94457179715784,1.9561678152924804,0.5801419788378984,0.574205116875614,0.5860788408001828
286,1.9503294424726136,1.944640255152897,1.9560186297923303,0.5797183595207026,0.573890453279303,0.5855462657621022
287,1.9502591115394718,1.9446358797566607,1.955882343322283,0.5805045978821322,0.5744969214769603,0.586512274287304
288,1.950055637174102,1.9445934604047468,1.9555178139434573,0.580476650609518,0.5744479457680942,0.5865053554509418
289,1.950037335688534,1.9446554725439669,1.9554191988331013,0.5792825418804817,0.5729919817250125,0.5855731020359508
290,1.9501561100422007,1.9448425742482887,1.9554696458361127,0.5792850983942707,0.5729938950683644,0.5855763017201769
291,1.9509790257908395,1.9458705396805596,1.9560875119011194,0.5800705318002093,0.5740009271720156,0.586140136428403
292,1.9510872961397845,1.945918166168785,1.956256426110784,0.5799132325009483,0.5738242505931759,0.5860022144087207
293,1.9511694079832151,1.9460601242561193,1.956278691710311,0.5793048076450417,0.5733892640347668,0.5852203512553166
294,1.9516462674479769,1.9465124086017835,1.9567801262941702,0.5788334951914691,0.5728221043560864,0.5848448860268518
295,1.9513142335573161,1.9461771373363155,1.9564513297783168,0.5790939846384494,0.5730986990567412,0.5850892702201577
296,1.9509148017745317,1.945699567026602,1.9561300365224614,0.5765545418693054,0.5699531476017952,0.5831559361368157
297,1.9512325614233732,1.946312869381877,1.9561522534648694,0.5783639317822741,0.5719683245377813,0.5847595390267668
298,1.9511318600960221,1.946380153094352,1.9558835670976922,0.5766279690087674,0.5697116414598611,0.5835442965576738
299,1.952131217180566,1.9475999468816998,1.9566624874794323,0.5793231890140226,0.57341312044492,0.5852332575831252
300,1.9532853770256042,1.9488669182994907,1.9577038357517178,0.5785110456368896,0.5725069982272644,0.5845150930465148
301,1.952861268810819,1.9483983938452116,1.9573241437764262,0.5796504310052943,0.5739175583827063,0.5853833036278824
302,1.953361802007409,1.9489917657233695,1.9577318382914486,0.5797804981709664,0.5740449801630567,0.5855160161788762
303,1.9535717416076528,1.9491634989023008,1.9579799843130048,0.5793659009254349,0.5730360319603962,0.5856957698904737
304,1.954108324736058,1.9497359255333377,1.9584807239387783,0.5785204848678568,0.5720051030651797,0.5850358666705339
305,1.9538582604587416,1.949609327960801,1.958107192956682,0.579634876117247,0.5729466759092204,0.5863230763252735
306,1.9539087366322354,1.949541231317728,1.9582762419467428,0.5801390137181311,0.5737674605272889,0.5865105669089734
307,1.9541666019489292,1.9499105866344348,1.9584226172634236,0.5807338890161707,0.5747185733999923,0.5867492046323491
308,1.9557209522205015,1.951682010492259,1.959759893948744,0.5794114302506455,0.573059537500307,0.5857633230009839
309,1.956009898489705,1.9518519559291012,1.9601678410503087,0.5792168019931627,0.5729522664810928,0.5854813375052327
310,1.9566052907835247,1.9524659138098517,1.9607446677571978,0.5780867152294926,0.571893107419818,0.5842803230391672
311,1.9571620637480667,1.9531444338016826,1.9611796936944508,0.5775954724473947,0.5713338927850102,0.5838570521097792
312,1.9576641216610755,1.9537450700010646,1.9615831733210864,0.576105581287311,0.5696030022017994,0.5826081603728227
313,1.9580982251634993,1.954190723325049,1.9620057270019495,0.5754705435287605,0.568880430431697,0.582060656625824
314,1.9587226491630116,1.9548815548928462,1.962563743433177,0.577751940737834,0.5713919527665771,0.5841119287090909
315,1.9584297253646188,1.954473728118021,1.9623857226112167,0.5778593966241011,0.5715534370705853,0.584165356177617
316,1.9585205765895497,1.9543928682822596,1.9626482848968398,0.5777394599119271,0.5714862502323372,0.583992669591517
317,1.9588402348878047,1.9547685394017544,1.962911930373855,0.5758941250850309,0.5686525555272272,0.5831356946428347
318,1.9596058808871997,1.9556416578992075,1.9635701038751918,0.5765955793290481,0.5694486522693035,0.5837425063887928
319,1.960502503128076,1.956690658216266,1.9643143480398861,0.5772069878817085,0.570018692807715,0.5843952829557021
320,1.9607487143458502,1.9569475932823541,1.9645498354093462,0.5766513967500412,0.5697321288795922,0.5835706646204901
321,1.9603100084248224,1.9563682291780928,1.964251787671552,0.5773967876476569,0.5703143841350481,0.5844791911602657
322,1.9596523322335222,1.9556158474467364,1.963688817020308,0.5778902055711579,0.5714860254762482,0.5842943856660676
323,1.960193324827341,1.9561602940963425,1.9642263555583397,0.5781414442904843,0.571701084902442,0.5845818036785266
324,1.9601841148808932,1.9560988162887234,1.964269413473063,0.5774301515807391,0.5709114919064161,0.583948811255062
325,1.9604946643267085,1.9562923016753937,1.9646970269780233,0.5767409912329855,0.5699734372457694,0.5835085452202016
326,1.9606738888908064,1.95644822106397,1.9648995567176428,0.5786708619589577,0.5723858282960071,0.5849558956219082
327,1.9608742910270556,1.9565102596781583,1.9652383223759529,0.5782675488587014,0.5719207930943419,0.5846143046230609
328,1.9611867025203253,1.9567588855340576,1.965614519506593,0.5791722251310641,0.5728160135438136,0.5855284367183147
329,1.9612849837924813,1.9569499940135584,1.9656199735714042,0.578956679249062,0.5724667895382262,0.5854465689598979
330,1.9614664776713397,1.9570629927809682,1.9658699625617113,0.5793901145934456,0.5731369065218532,0.5856433226650379
331,1.961601802761841,1.9572584091757876,1.9659451963478942,0.5785983516716198,0.5721940933909826,0.585002609952257
332,1.9620830338089967,1.9576681446071702,1.9664979230108233,0.5780081764401399,0.5714989238863419,0.5845174289939379
333,1.9619612793814463,1.9574821088292857,1.9664404499336068,0.57811011310505,0.5715657248720761,0.5846545013380239
334,1.9621308841054685,1.9576810083097778,1.9665807599011593,0.5780169389848239,0.5713552281993635,0.5846786497702843
335,1.9621337079908943,1.9577352029352566,1.966532213046532,0.5796809829077432,0.5734962885034772,0.5858656773120091
336,1.962447363690456,1.957943400381991,1.966951326998921,0.5795733220484522,0.5734144787233567,0.5857321653735478
337,1.9626635901360945,1.958250189395705,1.967076990876484,0.5809726929008295,0.5748429956061045,0.5871023901955545
338,1.9631563523917197,1.9587184180113881,1.9675942867720513,0.5799501788235097,0.5738115541133982,0.5860888035336212
339,1.9634179250180568,1.9590251704163333,1.9678106796197803,0.5806765843790845,0.5745548840313752,0.5867982847267939
340,1.9633761653293922,1.9589428946388776,1.9678094360199068,0.5798573366816228,0.5735549609551219,0.5861597124081236
341,1.964557932565384,1.9604329404118075,1.9686829247189603,0.5795198376617726,0.5731902219720616,0.5858494533514836
342,1.9654861167804236,1.9615151814732377,1.9694570520876096,0.5785007900344842,0.5716750130641327,0.5853265670048357
343,1.9649196510730078,1.9608469094495216,1.968992392696494,0.5794730923605363,0.5731234186133355,0.5858227661077372
344,1.964914101708415,1.96094683572358,1.9688813676932502,0.5794675259895467,0.5729874127018699,0.5859476392772234
345,1.9649870425219946,1.961099293376889,1.9688747916671003,0.579270420007743,0.5726750839078502,0.5858657561076358
346,1.9647870058451127,1.9608883788347484,1.968685632855477,0.5787265861998542,0.5719147597002606,0.5855384126994477
347,1.9644063824283844,1.9604895805006286,1.9683231843561402,0.578780047174415,0.571989304212484,0.585570790136346
348,1.9642709762595028,1.9603359237085363,1.9682060288104692,0.5791636750153514,0.5723741507158286,0.5859531993148741
349,1.9641071338265923,1.9603194991198953,1.9678947685332893,0.5800853154734007,0.5732514794755993,0.5869191514712021
350,1.964576612023879,1.9609177874103643,1.9682354366373938,0.5804278943534718,0.5734439487754054,0.5874118399315381
351,1.9642324804289573,1.960405601543979,1.9680593593139355,0.5796033618671388,0.5724705936475161,0.5867361300867615
352,1.964495361007302,1.9606858029117908,1.968304919102813,0.5784966532477653,0.5709583982822087,0.5860349082133219
353,1.9650425890757426,1.961203991718354,1.9688811864331313,0.5790101217285794,0.5717691521658762,0.5862510912912825
354,1.9656302897216482,1.9617472263102116,1.9695133531330848,0.5790019293873564,0.5719363936386678,0.586067465136045
355,1.965621575137954,1.9617239458725741,1.9695192044033338,0.5792559708704702,0.5723756022309167,0.5861363395100238
356,1.9652983503919652,1.9613518477321708,1.9692448530517597,0.5792919730632429,0.5724625589905956,0.5861213871358901
357,1.9652024814612639,1.9612616160624843,1.9691433468600434,0.5800128636775748,0.5731939211715837,0.5868318061835658
358,1.9650381568170276,1.9610570669107514,1.9690192467233039,0.5798411930029155,0.5728178591724564,0.5868645268333745
359,1.9655491290448128,1.961656302959393,1.9694419551302327,0.5796062508866943,0.5725045260677237,0.5867079757056648
360,1.9651997598753719,1.9612905376970533,1.9691089820536904,0.5789633931708763,0.5719285773062027,0.5859982090355499
361,1.9659253116485425,1.9619987734550712,1.9698518498420137,0.5804122875222201,0.5736096152948245,0.5872149597496157
362,1.9660613165952114,1.9621641220705588,1.969958511119864,0.5803866002681098,0.5735927218742171,0.5871804786620026
363,1.9660507750885525,1.9622173605291708,1.9698841896479342,0.581492180231839,0.5748993659423182,0.5880849945213599
364,1.9666200098160445,1.9628193763979063,1.9704206432341826,0.5823544199546951,0.5758480181773049,0.5888608217320852
365,1.9664927684720142,1.9627769898646032,1.970208547079425,0.5825980066931005,0.5760934194847763,0.5891025939014246
366,1.9667886940358301,1.9630673586347764,1.9705100294368838,0.5819845098878854,0.5754734926292017,0.5884955271465692
367,1.9666222850674655,1.9629657940902092,1.9702787760447218,0.5818788064927376,0.5753844171928838,0.5883731957925914
368,1.9664504286393676,1.9628477457802507,1.9700531114984845,0.5818958026540757,0.5753845881211849,0.5884070171869665
369,1.9665734153760348,1.9629843487335015,1.9701624820185681,0.5816068680550774,0.5748199688308229,0.588393767279332
370,1.9667141287058354,1.9632408219999875,1.9701874354116833,0.5815143686336721,0.5747012302808012,0.588327506986543
371,1.9669412038063903,1.9635903476173386,1.9702920599954419,0.5816855254942467,0.575553993296207,0.5878170576922863
372,1.9667552155704686,1.9633039873004015,1.9702064438405358,0.581420660909271,0.5753352257693305,0.5875060960492116
373,1.9668861681004248,1.9634888530153014,1.9702834831855482,0.5805969397508247,0.5741706022149767,0.5870232772866727
374,1.9669076272263073,1.96344664152429,1.9703686129283247,0.5798718825566141,0.5734720568931554,0.5862717082200729
375,1.9668476044962464,1.9634062898944376,1.9702889190980553,0.580503886429127,0.5738662312497038,0.5871415416085501
376,1.9668159047976561,1.963236810881353,1.9703949987139593,0.5807295263588577,0.5742005569218931,0.5872584957958222
377,1.9676712693231928,1.9641577326007278,1.9711848060456578,0.5814250882446051,0.5752588845917971,0.5875912918974132
378,1.9675118671719503,1.9640880191858865,1.970935715158014,0.5802243746087669,0.57330018949089,0.5871485597266437
379,1.9672822211426624,1.9639312210434665,1.9706332212418582,0.580598779368851,0.5736634810434236,0.5875340776942783
380,1.9677751136630592,1.9644767871146174,1.971073440211501,0.5803432540285198,0.5737797135125419,0.5869067945444978
381,1.967759762197414,1.9644808721698666,1.9710386522249617,0.581428164786737,0.5747963288325316,0.5880600007409423
382,1.9676940329488688,1.964350907891902,1.9710371580058357,0.5822383137728133,0.575655422736688,0.5888212048089386
383,1.96780964362562,1.9643407282297416,1.9712785590214985,0.5829269105919509,0.5766940946239006,0.5891597265600012
384,1.9680584414161835,1.9647139566564569,1.97140292617591,0.5818064361395631,0.5754284076277263,0.5881844646513998
385,1.9683417896714637,1.9649599919827303,1.971723587360197,0.5804062207293961,0.5735041426070171,0.587308298851775
386,1.967947589052197,1.964478973313534,1.9714162047908599,0.5806352554245017,0.5737965899579762,0.5874739208910271
387,1.967941691220367,1.9646822058001474,1.9712011766405868,0.5812217057506947,0.5745284538630887,0.5879149576383006
388,1.9675373421894167,1.9642242167002548,1.9708504676785785,0.5815386124494321,0.5750084205325932,0.588068804366271
389,1.9671052184019104,1.9637318192098607,1.9704786175939601,0.5812195882588247,0.5747024599060525,0.5877367166115969
390,1.967629804000164,1.9641796771330877,1.9710799308672404,0.5813414046362939,0.5752482271688367,0.5874345821037511
391,1.9673215007732994,1.9639343138685463,1.9707086876780524,0.5791722828232374,0.5724044081781983,0.5859401574682765
392,1.9674281903564472,1.9641456107507174,1.970710769962177,0.5802923339084127,0.5741678880225878,0.5864167797942377
393,1.967781143501954,1.9645096292770505,1.9710526577268577,0.5809503862441483,0.5748309418073788,0.5870698306809178
394,1.9688154188156433,1.9654782968414957,1.9721525407897909,0.5803100315687734,0.5740982066218903,0.5865218565156565
395,1.9689834803258466,1.9656372525443686,1.9723297081073246,0.5812884809159814,0.5750679150928361,0.5875090467391267
396,1.9692038826444158,1.9658412744987745,1.972566490790057,0.5813753419480328,0.5749992700631927,0.5877514138328728
397,1.9693112169806988,1.9661100622938075,1.97251237166759,0.5797815084304022,0.573446798384532,0.5861162184762724
398,1.9699867678276288,1.9667798395538405,1.9731936961014171,0.5791124859123619,0.5724162060019203,0.5858087658228034
399,1.9697688084767162,1.9666316839890292,1.9729059329644032,0.5805387349843049,0.5743714157165837,0.586706054252026
400,1.9696970440147266,1.966708857077247,1.972685230952206,0.580929300851662,0.5748088755137108,0.587049726189613
401,1.9698319480047557,1.9667674282270409,1.9728964677824705,0.5810062904742189,0.574477363379391,0.5875352175690468
402,1.969818216456189,1.9667378570824843,1.9728985758298938,0.5826528079280159,0.5765822681321372,0.5887233477238946
403,1.9698264653080155,1.9666936457354576,1.9729592848805735,0.5793439902653388,0.5728339589781895,0.5858540215524881
404,1.969723978464013,1.9665531931920808,1.9728947637359453,0.5822813807385024,0.576367431851393,0.5881953296256118
405,1.9698484044868334,1.9666673487815656,1.9730294601921012,0.5814183171728741,0.5750441955085903,0.5877924388371578
406,1.969842545492617,1.9665682785467948,1.973116812438439,0.5817060130306905,0.5756270375291073,0.5877849885322737
407,1.9701791759800165,1.9669400309293121,1.9734183210307208,0.5814384545022624,0.575381012170089,0.5874958968344358
408,1.9698796090120325,1.966643843221565,1.9731153748025,0.5808034103996792,0.574622719211102,0.5869841015882564
409,1.9698054507562426,1.9666614606193453,1.9729494408931398,0.5817374432268801,0.5757192564347244,0.5877556300190359
410,1.9696511318143877,1.9664677582909258,1.9728345053378495,0.5800895046626946,0.5736637623188399,0.5865152470065493
411,1.9695723810561665,1.9663922353193304,1.9727525267930026,0.5798179624262638,0.5729919573258901,0.5866439675266375
412,1.9695021667975976,1.9663238918545047,1.9726804417406905,0.5814265882716745,0.5751866205694258,0.5876665559739231
413,1.9693088320365533,1.9661510295473748,1.9724666345257318,0.5806569885722085,0.5742870654637162,0.5870269116807008
414,1.9696003575174508,1.9664577448201574,1.972742970214744,0.5811360968934922,0.5748763310028622,0.5873958627841223
415,1.969487867558047,1.9663441610778085,1.9726315740382854,0.5796275147080522,0.5731064995680176,0.5861485298480867
416,1.970413414425911,1.9672772712581903,1.9735495575936315,0.580290770656228,0.5740269054246268,0.5865546358878293
417,1.9705649892798627,1.9674905734434966,1.9736394051162287,0.5802651177228586,0.5740031421355937,0.5865270933101235
418,1.9700658540880724,1.9669164155270014,1.9732152926491435,0.5799670493464244,0.5731288400959693,0.5868052585968795
419,1.9698652007425566,1.9666048506316571,1.973125550853456,0.5801921307370059,0.5734182834256566,0.5869659780483553
420,1.9702257568044683,1.9670135146782555,1.9734379989306812,0.5796558505428824,0.5722398422073909,0.5870718588783739
421,1.9703485436390198,1.9672086063961503,1.9734884808818893,0.5796875175234075,0.5721088638768361,0.5872661711699789
422,1.969971436341576,1.96669122441523,1.9732516482679219,0.5803453641236265,0.5728848266119694,0.5878059016352836
423,1.9701038334424479,1.9669997542259716,1.9732079126589241,0.5802196762820383,0.5725997173088846,0.587839635255192
424,1.9701783551121617,1.9670996526520617,1.9732570575722617,0.5802132100497703,0.5725954313863147,0.5878309887132259
425,1.9701097113690278,1.9671386232524692,1.9730807994855863,0.5799603951649823,0.5722892110197626,0.587631579310202
426,1.970540283295844,1.9676874658943893,1.973393100697299,0.5808357661273917,0.5737720065222355,0.587899525732548
427,1.9701978164524234,1.967242666132383,1.9731529667724639,0.579883240340195,0.5730090376113027,0.5867574430690873
428,1.9701106232036074,1.9669578852020333,1.9732633612051815,0.5801353960613612,0.5727772331682935,0.5874935589544289
429,1.9701647076911535,1.9670669182310074,1.9732624971512995,0.5821824838044434,0.5753107719886487,0.5890541956202381
430,1.969878745934404,1.9667478585560279,1.9730096333127802,0.5821359024691901,0.5752738112912305,0.5889979936471498
431,1.9702039876039377,1.9671106322931042,1.973297342914771,0.5808684618876151,0.5738789471537021,0.5878579766215281
432,1.970896887280895,1.9678711338899062,1.9739226406718837,0.580872445214421,0.57388590669329,0.5878589837355521
433,1.970487973434022,1.9673898836147496,1.9735860632532942,0.579094333502579,0.5716460171339571,0.5865426498712009
434,1.970387069863985,1.9672162342145152,1.9735579055134547,0.5793247009688779,0.5720356509169573,0.5866137510207985
435,1.9709207087636562,1.96777432105535,1.9740670964719624,0.5790456568669472,0.5717329119719631,0.5863584017619313
436,1.9709748474509403,1.9677209712336645,1.9742287236682161,0.5787673817012586,0.5713795589322734,0.5861552044702438
437,1.9708156810687376,1.9673568860591693,1.974274476078306,0.5785639269659122,0.5713790362654244,0.5857488176664
438,1.9710383696208902,1.9676973344995505,1.9743794047422298,0.5796275636090191,0.5723086210347433,0.5869465061832949
439,1.971121797725069,1.9679338077316015,1.9743097877185365,0.5788670140232935,0.5714780133301879,0.5862560147163992
440,1.9707315502390892,1.9675686292755767,1.9738944712026016,0.5793675435188597,0.5721036678266327,0.5866314192110866
441,1.971170703255266,1.9681343382821708,1.9742070682283615,0.5792864044387211,0.5723604921068053,0.586212316770637
442,1.971718272164093,1.968724095479886,1.9747124488482999,0.5782841765616272,0.5715103514582771,0.5850580016649773
443,1.9715743367773917,1.9683733519123037,1.9747753216424797,0.5783923884544597,0.571371338693576,0.5854134382153434
444,1.9720982814690557,1.9689711938311234,1.975225369106988,0.5769693101146856,0.5696104319844425,0.5843281882449286
445,1.9724580738043516,1.9694242533446127,1.9754918942640904,0.5795624942038229,0.57222704751505,0.5868979408925957
446,1.9723709436219274,1.9694004599660462,1.9753414272778087,0.5788593494864634,0.5714375822622202,0.5862811167107067
447,1.972420411219616,1.9693506361662951,1.9754901862729368,0.579417647049299,0.572006081335128,0.58682921276347
448,1.9724079666334018,1.9693055030188764,1.9755104302479272,0.5768108442882176,0.5687602078986247,0.5848614806778105
449,1.97237570671695,1.9692348532367365,1.9755165601971636,0.5785654305550136,0.5709369503245075,0.5861939107855197
450,1.972178892928214,1.9689837594584987,1.9753740263979294,0.5798061247834552,0.5725105572021977,0.5871016923647127
451,1.9718602922494852,1.9686679533061617,1.9750526311928087,0.5779631677232552,0.5696795240777279,0.5862468113687824
452,1.9718238459162691,1.9686113370275882,1.97503635480495,0.577607414697162,0.5701978690819675,0.5850169603123566
453,1.9719325624015105,1.9686678126432682,1.9751973121597528,0.5772179969934829,0.5698220982401007,0.5846138957468651
454,1.9719786573127214,1.968720523869274,1.9752367907561688,0.5765777977139331,0.5691389749943746,0.5840166204334917
455,1.971954839881759,1.968623367102998,1.97528631266052,0.5778519894984996,0.5705672917918794,0.5851366872051198
456,1.9716552673218437,1.9682889959083298,1.9750215387353576,0.5762614707214575,0.5688577937761916,0.5836651476667234
457,1.9712243645753613,1.967793693700603,1.9746550354501196,0.5786648599462025,0.5715856295975571,0.585744090294848
458,1.970953895871328,1.9673731325716264,1.9745346591710295,0.5779375921474899,0.5704727477576368,0.5854024365373429
459,1.9709641726406313,1.967542321792108,1.9743860234891546,0.5774320174493712,0.569746954430018,0.5851170804687245
460,1.9711628381797235,1.9678018227839307,1.9745238535755163,0.5784912261574067,0.57088663555714,0.5860958167576733
461,1.9709816676529188,1.9676752660860777,1.97428806921976,0.5775005683138088,0.5697617664022894,0.5852393702253282
462,1.971772503396303,1.9685880854871296,1.9749569213054763,0.5768358946793201,0.5690698578591423,0.5846019314994978
463,1.971473235720957,1.9682330248996662,1.9747134465422478,0.5782460762930715,0.5706672504542132,0.5858249021319297
464,1.9715490209602993,1.968186867854196,1.9749111740664025,0.578289522969012,0.5710319560680982,0.5855470898699259
465,1.9716358076456688,1.9681540068532388,1.9751176084380988,0.5800198284414627,0.572801969787422,0.5872376870955034
466,1.9719780326612808,1.9684967458903517,1.9754593194322099,0.5812319092365158,0.5741394731084779,0.5883243453645537
467,1.971733957539728,1.9681982834220957,1.9752696316573601,0.5815808609413772,0.5745405215039461,0.5886212003788083
468,1.9715275606849836,1.967937623454953,1.9751174979150141,0.5817089576986882,0.5746493138704514,0.5887686015269251
469,1.9713664893784204,1.967851667593822,1.9748813111630188,0.581592374752343,0.5745288671667413,0.5886558823379447
470,1.9715141040087785,1.968132786220486,1.974895421797071,0.5820635263575629,0.5756218271007354,0.5885052256143903
471,1.971568576399013,1.967954516040537,1.975182636757489,0.5815508128783116,0.5749013569769861,0.588200268779637
472,1.971581156726495,1.9678575164255367,1.975304797027453,0.582447022645989,0.5761652654932781,0.5887287797987
473,1.9714941379854412,1.9677696535510152,1.9752186224198671,0.582779668824848,0.5764839199589658,0.5890754176907302
474,1.9719361128464932,1.9682579074941784,1.975614318198808,0.5820009166571648,0.5757610223325254,0.5882408109818043
475,1.9720142913036207,1.968382687841274,1.9756458947659674,0.5827950844096133,0.5765240984989273,0.5890660703202992
476,1.9719044241444619,1.9681719446480468,1.975636903640877,0.5832002846297908,0.5768308773544689,0.5895696919051127
477,1.9715429940118332,1.9678209687374588,1.9752650192862076,0.5829534335459355,0.5759084040989365,0.5899984629929346
478,1.9720753512420288,1.9685386323875846,1.975612070096473,0.5822491817746573,0.5753819734624415,0.5891163900868732
479,1.9718337931616516,1.9683167058758904,1.975350880447413,0.5820765781715902,0.5752764852970008,0.5888766710461796
480,1.9713650229930466,1.967682260717144,1.9750477852689492,0.5815208251451405,0.5747047331337395,0.5883369171565415
481,1.971082827038334,1.967461058799987,1.974704595276681,0.5791922040363319,0.5721834155035466,0.5862009925691172
482,1.9711324751626704,1.9674219738031362,1.9748429765222046,0.5797985440158557,0.5731483411621343,0.5864487468695772
483,1.971119529472442,1.9673990160414714,1.9748400429034125,0.581648290559763,0.5757430418216197,0.5875535392979062
484,1.9712789039615237,1.9675185657906453,1.9750392421324021,0.5804242692153398,0.5744080392371358,0.5864404991935439
485,1.9709081536780375,1.9671453199125566,1.9746709874435184,0.582324641889143,0.5762540068379469,0.5883952769403391
486,1.9709853651743794,1.9672609170051096,1.9747098133436491,0.5834588877062129,0.5774397408475203,0.5894780345649056
487,1.970972573509641,1.9671186107142022,1.9748265363050799,0.5833739696684965,0.5773338651476696,0.5894140741893235
488,1.9711383822541009,1.9673511428504007,1.974925621657801,0.5835223722198276,0.5774885273454371,0.5895562170942181
489,1.970934316725142,1.966929950099205,1.9749386833510791,0.5828810481935026,0.5765054523102382,0.589256644076767
490,1.9708074375800524,1.966928890794145,1.9746859843659599,0.5824865570031185,0.576031976863252,0.5889411371429849
491,1.9712115513659623,1.967759235134571,1.9746638675973536,0.5825188005846488,0.5760224757019363,0.5890151254673612
492,1.9707509292529992,1.967136201995531,1.9743656565104675,0.5818409372206379,0.5753438347464167,0.5883380396948591
493,1.9707248842445317,1.9671261150489059,1.9743236534401576,0.5824346561142151,0.5764677079343378,0.5884016042940924
494,1.9703487635650594,1.9667408832019826,1.9739566439281362,0.5814167699815378,0.5753896312290449,0.5874439087340307
495,1.9709376948685264,1.9673920655426127,1.9744833241944402,0.5803899891967979,0.5744727370049564,0.5863072413886393
496,1.9710506666533683,1.9675793825407226,1.974521950766014,0.5808276230695814,0.5744630917137251,0.5871921544254376
497,1.9709302639706308,1.9672099832988486,1.974650544642413,0.5812105017719474,0.5749085382473932,0.5875124652965017
498,1.9710359535827604,1.9673875736640871,1.9746843335014337,0.5804061936973482,0.5738464336833742,0.5869659537113223
499,1.9708704198075295,1.9672292131832763,1.9745116264317828,0.5804061936973482,0.5738464336833742,0.5869659537113223
500,1.9709816381472487,1.9673215198915528,1.9746417564029446,0.5815005448667024,0.5751338971377119,0.587867192595693
